,name,price_now,price_before,sale,available,stats,image,link,site,category
132,"AOC 32"" Curved gamingskjerm CQ32G2SE/BK",4495,,,14,"['2560x1440', 'VA', '165hz', '1ms', '3000:1', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1204426.jpg,komplett.no/product/1204426/gaming/gaming-utstyr/gamingskjermer/aoc-32-curved-gamingskjerm-cq32g2sebk?productList=notSet&position=135,komplett,skjermer
133,"AOC 27"" 4K skjerm U27P2CA",4949,,,17,"['3840x2160', 'IPS', '4ms', '1000:1', 'Speakers', '2xHDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1204428.jpg,komplett.no/product/1204428/datautstyr/skjermer/skjermer/aoc-27-4k-skjerm-u27p2ca?productList=notSet&position=136,komplett,skjermer
134,"AOC 32"" skjerm Q32P2CA",3490,,,50,"['2560x1440', 'IPS', '75hz', '4ms', '1200:1', 'Speakers', '2xHDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1204430.jpg,komplett.no/product/1204430/datautstyr/skjermer/skjermer/aoc-32-skjerm-q32p2ca?productList=notSet&position=137,komplett,skjermer
135,"Philips 55"" 4K gamingskjerm 559M1RYV/00",14995,,,5,"['3840x2160', 'VA', '120hz', '4ms', '4000:1', 'HDR1000', 'Speakers', '3xHDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1204473.jpg,komplett.no/product/1204473/gaming/gaming-utstyr/gamingskjermer/philips-55-4k-gamingskjerm-559m1ryv00?productList=notSet&position=138,komplett,skjermer
136,"Philips 24"" skjerm 243B1JH/00",4729,,,22,"['1920x1080', 'IPS', '75hz', '4ms', '1000:1', 'Web', 'Cam', 'Speakers', 'Daisy', 'chain', 'HDMI/DP/USB-C(']",komplett.no/img/p/800/1204475.jpg,komplett.no/product/1204475/datautstyr/skjermer/skjermer/philips-24-skjerm-243b1jh00?productList=notSet&position=139,komplett,skjermer
137,"Philips 27"" skjerm 272S1M/00",2995,,,50,"['1920x1080', 'IPS', '75hz', '4ms', '1000:1', 'Speakers', 'VGA/DVI/HDMI/DP']",komplett.no/img/p/800/1204476.jpg,komplett.no/product/1204476/datautstyr/skjermer/skjermer/philips-27-skjerm-272s1m00?productList=notSet&position=140,komplett,skjermer
138,"Philips 24"" skjerm 242V8LA/00",1795,,,34,"['1920x1080', 'VA', '75hz', '4ms', '3000:1', 'VGA/HDMI/DP']",komplett.no/img/p/800/1204479.jpg,komplett.no/product/1204479/datautstyr/skjermer/skjermer/philips-24-skjerm-242v8la00?productList=notSet&position=141,komplett,skjermer
139,"Philips 24"" skjerm 240B9/00",3295,,,24,"['1920x1200', 'IPS', '75hz', '4ms', '1000:1', 'Speakers', 'VGA/DVI/HDMI/DP']",komplett.no/img/p/800/1204480.jpg,komplett.no/product/1204480/datautstyr/skjermer/skjermer/philips-24-skjerm-240b900?productList=notSet&position=142,komplett,skjermer
140,"ASUS 32"" ProArt PA32UC-K",27489,,,1,"['3840x2160', 'IPS', '5ms', '1000:1', 'HDR', '4xHDMI/DP/USB-C(60w)']",komplett.no/img/p/800/1015014.jpg,komplett.no/product/1015014/datautstyr/skjermer/skjermer/asus-32-proart-pa32uc-k?productList=notSet&position=143,komplett,skjermer
141,"ASUS 24"" ProArt PA24AC",4939,,,5,"['1920x1200', 'IPS', '5ms', '1000:1', 'HDR400', 'Speakers', 'HDMI/DP/USB-C']",komplett.no/img/p/800/1113186.jpg,komplett.no/product/1113186/datautstyr/skjermer/skjermer/asus-24-proart-pa24ac?productList=notSet&position=144,komplett,skjermer
