,name,price_now,price_before,sale,available,stats,image,link,site,category
16,ZOTAC GeForce RTX 3070 Ti AMP Extreme HOLO,9799,,,23,"['Skjermkort', 'PCI', 'Express', '4.0', '16x', '8GB', 'GDDR6X']",komplett.no/img/p/800/1192679.jpg,komplett.no/product/1192679/datautstyr/pc-komponenter/skjermkort/zotac-geforce-rtx-3070-ti-amp-extreme-holo?productList=notSet&position=22,komplett,skjermkort
17,ASUS GeForce RTX 3070 ROG Strix OC V2 LHR,8699,,,0,"['Skjermkort', 'PCI', 'Express', '4.0', '8GB', 'GDDR6']",komplett.no/img/p/800/1188484.jpg,komplett.no/product/1188484/datautstyr/pc-komponenter/skjermkort/asus-geforce-rtx-3070-rog-strix-oc-v2-lhr?productList=notSet&position=24,komplett,skjermkort
18,ASUS GeForce RTX 3080 Ti TUF GAMING OC,16490,,,0,"['Skjermkort', 'PCI-Express', '4.0', '12GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1185414.jpg,komplett.no/product/1185414/datautstyr/pc-komponenter/skjermkort/asus-geforce-rtx-3080-ti-tuf-gaming-oc?productList=notSet&position=25,komplett,skjermkort
19,Gigabyte GeForce RTX 3070 Ti Gaming OC,9199,,,0,"['Skjermkort', 'PCI-Express', '4.0', '8GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1187633.jpg,komplett.no/product/1187633/datautstyr/pc-komponenter/skjermkort/gigabyte-geforce-rtx-3070-ti-gaming-oc?productList=notSet&position=28,komplett,skjermkort
20,Gigabyte GeForce RTX 3060 Ti G OC PRO LHR,7690,,,0,"['Skjermkort', 'PCI-E', '4.0', 'x', '16', '8GB', 'GDDR6']",komplett.no/img/p/800/1191614.jpg,komplett.no/product/1191614/datautstyr/pc-komponenter/skjermkort/gigabyte-geforce-rtx-3060-ti-g-oc-pro-lhr?productList=notSet&position=31,komplett,skjermkort
21,Gigabyte Radeon RX 6800 XT GAMING OC,11190,,,17,"['Skjermkort', 'PCI-Express', '4.0', '16GB', 'GDDR6', 'Big', 'Navi']",komplett.no/img/p/800/1175705.jpg,komplett.no/product/1175705/datautstyr/pc-komponenter/skjermkort/gigabyte-radeon-rx-6800-xt-gaming-oc?productList=notSet&position=35,komplett,skjermkort
22,MSI Radeon RX 6700 XT GAMING X,8399,,,8,"['Skjermkort', 'PCI-Express', '4.0', '12GB', 'GDDR6', 'RDNA2']",komplett.no/img/p/800/1182009.jpg,komplett.no/product/1182009/datautstyr/pc-komponenter/skjermkort/msi-radeon-rx-6700-xt-gaming-x?productList=notSet&position=39,komplett,skjermkort
23,Palit GeForce RTX 3080 GameRock,12599,,,50,"['Skjermkort', 'PCI-Express', '4.0', '10GB', 'GDDR6X', 'Ampere', 'LHR']",komplett.no/img/p/800/1171800.jpg,komplett.no/product/1171800/datautstyr/pc-komponenter/skjermkort/palit-geforce-rtx-3080-gamerock?productList=notSet&position=41,komplett,skjermkort
24,Palit GeForce RTX 3070 Ti GameRock,11499,,,28,"['Skjermkort', 'PCI-Express', '4.0', '8GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1187972.jpg,komplett.no/product/1187972/datautstyr/pc-komponenter/skjermkort/palit-geforce-rtx-3070-ti-gamerock?productList=notSet&position=42,komplett,skjermkort
25,ASUS GeForce RTX 3080 Ti TUF GAMING,15990,,,0,"['Skjermkort', 'PCI-Express', '4.012GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1185415.jpg,komplett.no/product/1185415/datautstyr/pc-komponenter/skjermkort/asus-geforce-rtx-3080-ti-tuf-gaming?productList=notSet&position=45,komplett,skjermkort
