,name,price_now,price_before,sale,available,stats,image,link,site,category
36,Samsung Galaxy Watch 4 Classic 46mm LTE (black),4690,5289.0,True,20,"['Smartklokke', 'inkl.', 'Wireless', 'Charger', 'Duo', 'Watch']",komplett.no/img/p/800/1198619.jpg,komplett.no/product/1198619/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-classic-46mm-lte-black?productList=notSet&position=37,komplett,smartklokker
37,Samsung Galaxy Watch 4 Classic 42mm LTE (silver),4390,4989.0,True,20,"['Smartklokke', 'inkl.', 'Wireless', 'Charger', 'Duo', 'Watch']",komplett.no/img/p/800/1198624.jpg,komplett.no/product/1198624/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-classic-42mm-lte-silver?productList=notSet&position=38,komplett,smartklokker
38,Samsung Galaxy Watch 4 Classic 46mm GPS (black),3990,4589.0,True,20,"['Smartklokke', 'inkl.', 'Wireless', 'Charger', 'Duo', 'Watch']",komplett.no/img/p/800/1198622.jpg,komplett.no/product/1198622/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-classic-46mm-gps-black?productList=notSet&position=39,komplett,smartklokker
39,Samsung Galaxy Watch 4 Classic 42mm GPS (black),3790,4389.0,True,20,"['Smartklokke', 'inkl.', 'Wireless', 'Charger', 'Duo', 'Watch']",komplett.no/img/p/800/1198626.jpg,komplett.no/product/1198626/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-classic-42mm-gps-black?productList=notSet&position=40,komplett,smartklokker
40,Samsung Galaxy Watch 4 44mm LTE (silver),3690,4289.0,True,20,"['Smartklokke', 'inkl.', 'Wireless', 'Charger', 'Duo', 'Watch']",komplett.no/img/p/800/1198630.jpg,komplett.no/product/1198630/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-44mm-lte-silver?productList=notSet&position=41,komplett,smartklokker
41,Samsung Galaxy Watch 4 40mm LTE (pink gold),3290,3889.0,True,20,"['Smartklokke', 'inkl.', 'Wireless', 'Charger', 'Duo', 'Watch']",komplett.no/img/p/800/1198628.jpg,komplett.no/product/1198628/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-40mm-lte-pink-gold?productList=notSet&position=42,komplett,smartklokker
42,Samsung Galaxy Watch 4 40mm LTE (silver),3290,3389.0,True,20,"['Smartklokke', 'inkl.', 'Wireless', 'Charger', 'Duo', 'Watch']",komplett.no/img/p/800/1198638.jpg,komplett.no/product/1198638/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-40mm-lte-silver?productList=notSet&position=43,komplett,smartklokker
43,Samsung Galaxy Watch 4 Classic 46mm LTE (silver),4689,,,20,"['Smartklokke', '14""', 'sAMOLED', 'skjerm', 'GPS', 'Bluetooth', 'WiFi', '4G', '(eSIM)', 'IP68', '5ATM']",komplett.no/img/p/800/1190308.jpg,komplett.no/product/1190308/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-classic-46mm-lte-silver?productList=notSet&position=44,komplett,smartklokker
44,Huawei Band 6 43mm (sort),690,,,20,"['Pulsklokke', '14""', 'AMOLED', 'skjerm', 'BT', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1183630.jpg,komplett.no/product/1183630/mobiler-klokker/smartklokker/huawei-band-6-43mm-sort?productList=notSet&position=45,komplett,smartklokker
45,Huawei Watch GT Runner 46mm GPS (sort),2490,,,20,"['Pulsklokke', '14""', 'AMOLED', 'skjerm', 'GPS', 'BT', 'vanntett', '5ATM', 'Spotify', 'NFC']",komplett.no/img/p/800/1207223.jpg,komplett.no/product/1207223/mobiler-klokker/smartklokker/huawei-watch-gt-runner-46mm-gps-sort?productList=notSet&position=46,komplett,smartklokker
46,Polar Grit X M/L 47mm GPS (sort),4499,,,12,"['Pulsklokke', '12""', 'LCD', 'skjerm', 'GPS', 'BT', 'vanntett', '10ATM', 'Spotify']",komplett.no/img/p/800/1207396.jpg,komplett.no/product/1207396/mobiler-klokker/smartklokker/polar-grit-x-ml-47mm-gps-sort?productList=notSet&position=47,komplett,smartklokker
47,Samsung Galaxy Watch 4 Classic 42mm GPS (black),3790,,,20,"['Smartklokke', '12""', 'sAMOLED', 'skjerm', 'GPS', 'Bluetooth', 'WiFi', 'IP68', '5ATM']",komplett.no/img/p/800/1190314.jpg,komplett.no/product/1190314/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-classic-42mm-gps-black?productList=notSet&position=48,komplett,smartklokker
48,Fitbit Charge 5 36mm GPS (maanehvit/gull),1590,,,5,"['Pulsklokke', '1""', 'AMOLED', 'skjerm', 'GPS', 'Bluetooth', 'vanntett', '5ATM', 'Spotify', 'NFC']",komplett.no/img/p/800/1192394.jpg,komplett.no/product/1192394/mobiler-klokker/smartklokker/fitbit-charge-5-36mm-gps-maanehvitgull?productList=notSet&position=49,komplett,smartklokker
49,Huawei Watch FIT 46mm GPS (gull/rosa),990,,,20,"['Pulsklokke', '16""', 'AMOLED', 'skjerm', 'GPS', 'BT', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1198180.jpg,komplett.no/product/1198180/mobiler-klokker/smartklokker/huawei-watch-fit-46mm-gps-gullrosa?productList=notSet&position=50,komplett,smartklokker
50,Huawei Watch GT 3 sportsklokke 42mm Elegant Edition - hvit,2690,,,20,"['1.32""', 'AMOLED', 'opptil', '7', 'dager', 'batteritid', 'pulsmåling', 'BT', 'GPS', 'vanntett', '(50', 'm)']",komplett.no/img/p/800/1200765.jpg,komplett.no/product/1200765/mobiler-klokker/smartklokker/huawei-watch-gt-3-sportsklokke-42mm-elegant-edition-hvit?productList=notSet&position=51,komplett,smartklokker
51,Huawei Watch GT 3 sportsklokke 46mm Active Edition - sort,2690,,,20,"['1.43""', 'AMOLED', 'opptil', '14', 'dager', 'batteritid', 'pulsmåling', 'BT', 'GPS', 'vanntett', '(50', 'm)']",komplett.no/img/p/800/1200766.jpg,komplett.no/product/1200766/mobiler-klokker/smartklokker/huawei-watch-gt-3-sportsklokke-46mm-active-edition-sort?productList=notSet&position=52,komplett,smartklokker
52,Huawei Band 6 43mm (oransje),690,,,20,"['Pulsklokke', '14""', 'AMOLED', 'skjerm', 'BT', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1183628.jpg,komplett.no/product/1183628/mobiler-klokker/smartklokker/huawei-band-6-43mm-oransje?productList=notSet&position=53,komplett,smartklokker
53,Polar Vantage M2 46mm GPS (sort/graa),2999,,,4,"['Pulsklokke', '12""', 'LCD', 'skjerm', 'GPS', 'BT', 'vanntett', '3ATM', 'Spotify']",komplett.no/img/p/800/1205144.jpg,komplett.no/product/1205144/mobiler-klokker/smartklokker/polar-vantage-m2-46mm-gps-sortgraa?productList=notSet&position=54,komplett,smartklokker
54,Polar Vantage V2 Shift 47mm GPS (sort/rod),5990,,,1,"['Pulsklokke', '12""', 'LCD', 'skjerm', 'GPS', 'BT', 'vanntett', '10ATM', 'Spotify']",komplett.no/img/p/800/1205145.jpg,komplett.no/product/1205145/mobiler-klokker/smartklokker/polar-vantage-v2-shift-47mm-gps-sortroed?productList=notSet&position=55,komplett,smartklokker
55,Huawei Band 6 43mm (rosa),690,,,16,"['Pulsklokke', '14""', 'AMOLED', 'skjerm', 'BT', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1183629.jpg,komplett.no/product/1183629/mobiler-klokker/smartklokker/huawei-band-6-43mm-rosa?productList=notSet&position=56,komplett,smartklokker
56,Samsung Galaxy Watch 4 Classic 42mm LTE (black),4390,,,20,"['Smartklokke', '12""', 'sAMOLED', 'skjerm', 'GPS', 'Bluetooth', 'WiFi', '4G', '(eSIM)', 'IP68', '5ATM']",komplett.no/img/p/800/1190313.jpg,komplett.no/product/1190313/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-classic-42mm-lte-black?productList=notSet&position=57,komplett,smartklokker
57,Polar Ladekabel,319,,,0,"['Ladekabel', 'til', 'Polar', 'Ignite', 'Ignite', '2', 'Vantage', 'M', 'Vantage', 'M2', 'Vantage', 'V', 'Vantage']",komplett.no/img/p/800/1205135.jpg,komplett.no/product/1205135/mobiler-klokker/smartklokker/polar-ladekabel?productList=notSet&position=58,komplett,smartklokker
58,Huawei Watch GT 2 Pro 46mm GPS (titan/graa),1990,,,20,"['Pulsklokke', '13""', 'AMOLED', 'skjerm', 'GPS', 'BT', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1168171.jpg,komplett.no/product/1168171/mobiler-klokker/smartklokker/huawei-watch-gt-2-pro-46mm-gps-titangraa?productList=notSet&position=59,komplett,smartklokker
59,Apple Watch Series 7 Nike 41mm (midnatt) Sport Band,4749,,,0,"['Pulsklokke', '16""', 'OLED', 'Retina', 'GPS', 'BT', 'IP6X', '5ATM', 'WiFi', 'reim', '(antrasitt/sort)']",komplett.no/img/p/800/1198001.jpg,komplett.no/product/1198001/mobiler-klokker/smartklokker/apple-watch-series-7-nike-41mm-midnatt-sport-band?productList=notSet&position=60,komplett,smartklokker
60,Huawei Watch 3 46mm 4G (brunt lær),3990,,,17,"['Pulsklokke', '14""', 'AMOLED', 'skjerm', 'GPS', 'BT', '4G', 'WiFi', 'vanntett', '5ATM', 'Spotify', 'NFC']",komplett.no/img/p/800/1189176.jpg,komplett.no/product/1189176/mobiler-klokker/smartklokker/huawei-watch-3-46mm-4g-brunt-laer?productList=notSet&position=61,komplett,smartklokker
61,Fitbit Ace 3 for barn 37mm (blaa/gronn),749,,,2,"['Pulsklokke', '14""', 'OLED', 'skjerm', 'BT', 'vanntett', '5ATM', 'Parent', 'View', '8', 'dager', 'batteritid']",komplett.no/img/p/800/1181472.jpg,komplett.no/product/1181472/mobiler-klokker/smartklokker/fitbit-ace-3-for-barn-37mm-blaagroenn?productList=notSet&position=62,komplett,smartklokker
62,Fitbit Luxe 36mm (gull/hvit),1090,,,7,"['Pulsklokke', '07""', 'AMOLED', 'skjerm', 'Bluetooth', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1183624.jpg,komplett.no/product/1183624/mobiler-klokker/smartklokker/fitbit-luxe-36mm-gullhvit?productList=notSet&position=63,komplett,smartklokker
63,Garmin Vivosmart 5 Large (sort),1749,,,20,"['Pulsklokke', '08""', 'OLED', 'skjerm', 'BT', 'vanntett', '5ATM', 'Spotify', 'large', 'reim']",komplett.no/img/p/800/1212555.jpg,komplett.no/product/1212555/mobiler-klokker/smartklokker/garmin-vivosmart-5-large-sort?productList=notSet&position=64,komplett,smartklokker
64,Garmin Vivosmart 5 (sort),1749,,,17,"['Pulsklokke', '08""', 'OLED', 'skjerm', 'BT', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1212557.jpg,komplett.no/product/1212557/mobiler-klokker/smartklokker/garmin-vivosmart-5-sort?productList=notSet&position=65,komplett,smartklokker
65,Garmin Fenix 7 47mm GPS (grafitt),8399,,,20,"['Pulsklokke', '13""', 'LCD', 'skjerm', 'GPS', 'BT', 'WiFi', 'vanntett', '10ATM', 'Spotify']",komplett.no/img/p/800/1203755.jpg,komplett.no/product/1203755/mobiler-klokker/smartklokker/garmin-fenix-7-47mm-gps-grafitt?productList=notSet&position=66,komplett,smartklokker
66,Garmin Venu 2 Plus 43mm GPS (sort),4420,,,20,"['Pulsklokke', '13""', 'AMOLED', 'skjerm', 'GPS', 'BT', 'WiFi', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1203764.jpg,komplett.no/product/1203764/mobiler-klokker/smartklokker/garmin-venu-2-plus-43mm-gps-sort?productList=notSet&position=67,komplett,smartklokker
67,Garmin Instinct 2S Solar 40mm GPS (grafitt),4499,,,13,"['Pulsklokke', '08""', 'LCD', 'skjerm', 'GPS', 'BT', 'vanntett', '10ATM', 'Spotify']",komplett.no/img/p/800/1203765.jpg,komplett.no/product/1203765/mobiler-klokker/smartklokker/garmin-instinct-2s-solar-40mm-gps-grafitt?productList=notSet&position=68,komplett,smartklokker
68,Garmin Fenix 7S 42mm GPS (solv/hvit),7490,,,20,"['Pulsklokke', '12""', 'LCD', 'skjerm', 'GPS', 'BT', 'WiFi', 'vanntett', '10ATM', 'Spotify']",komplett.no/img/p/800/1203766.jpg,komplett.no/product/1203766/mobiler-klokker/smartklokker/garmin-fenix-7s-42mm-gps-soelvhvit?productList=notSet&position=69,komplett,smartklokker
69,Garmin EPIX 2 47mm GPS (graa),9799,,,3,"['Pulsklokke', '13""', 'AMOLED', 'skjerm', 'GPS', 'BT', 'WiFi', 'vanntett', '10ATM', 'Spotify']",komplett.no/img/p/800/1203767.jpg,komplett.no/product/1203767/mobiler-klokker/smartklokker/garmin-epix-2-47mm-gps-graa?productList=notSet&position=70,komplett,smartklokker
70,Garmin Fenix 7S Solar 42mm GPS (sort),8069,,,20,"['Pulsklokke', '12""', 'LCD', 'skjerm', 'GPS', 'BT', 'WiFi', 'vanntett', '10ATM', 'Spotify']",komplett.no/img/p/800/1203770.jpg,komplett.no/product/1203770/mobiler-klokker/smartklokker/garmin-fenix-7s-solar-42mm-gps-sort?productList=notSet&position=71,komplett,smartklokker
71,Garmin Venu Sq Music 40mm GPS (sort),1990,,,10,"['Pulsklokke', '13""', 'LCD', 'skjerm', 'GPS', 'BT', 'WiFi', 'vanntett', '5ATM', 'Spotify', 'NFC']",komplett.no/img/p/800/1176584.jpg,komplett.no/product/1176584/mobiler-klokker/smartklokker/garmin-venu-sq-music-40mm-gps-sort?productList=notSet&position=72,komplett,smartklokker
72,Garmin Vivomove Sport Hybrid 40mm (sort),1790,,,20,"['Pulsklokke', '11""', 'OLED', 'skjerm', 'BT', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1203774.jpg,komplett.no/product/1203774/mobiler-klokker/smartklokker/garmin-vivomove-sport-hybrid-40mm-sort?productList=notSet&position=73,komplett,smartklokker
