,name,price_now,price_before,sale,available,stats,image,link,site,category
113,Glorious Model O Minus Gaming Mus (glossy sort),599,,,0,"['USB', '12000', 'DPI', '6', 'programmerbare', 'knapper', 'RGB', '3360', 'sensor', 'small']",komplett.no/img/p/800/1136158.jpg,komplett.no/product/1136158/gaming/gaming-utstyr/gaming-mus/glorious-model-o-minus-gaming-mus-glossy-sort?productList=notSet&position=114,komplett,gaming_mus
114,Razer Naga X Gaming Mus (sort),649,,,0,"['USB', '18000', 'DPI', '16', 'programmerbare', 'knapper', 'ergonomisk', '5G', 'optisk', 'sensor', 'RGB']",komplett.no/img/p/800/1178093.jpg,komplett.no/product/1178093/gaming/gaming-utstyr/gaming-mus/razer-naga-x-gaming-mus-sort?productList=notSet&position=115,komplett,gaming_mus
115,Glorious Model D Minus Gaming Mus (matt sort),699,,,0,"['USB', '12000', 'DPI', '6', 'programmerbare', 'knapper', 'RGB', '3360', 'sensor']",komplett.no/img/p/800/1161186.jpg,komplett.no/product/1161186/gaming/gaming-utstyr/gaming-mus/glorious-model-d-minus-gaming-mus-matt-sort?productList=notSet&position=116,komplett,gaming_mus
116,Trust GXT 970 Morfix Gaming Mus (sort),576,,,0,"['USB', '10000', 'DPI', 'kan', 'tilpasses', 'RGB', 'kablet', 'opp', 'til', '14', 'programmerbare', 'knapper']",komplett.no/img/p/800/1185609.jpg,komplett.no/product/1185609/gaming/gaming-utstyr/gaming-mus/trust-gxt-970-morfix-gaming-mus-sort?productList=notSet&position=117,komplett,gaming_mus
117,SteelSeries Rival 710 Gaming Mus (sort),1199,,,50,"['USB', '12000', 'CPI', '7', 'programmerbare', 'knapper', 'modulær', 'vibrering', 'OLED', 'skjerm', 'RGB']",komplett.no/img/p/800/1041072.jpg,komplett.no/product/1041072/gaming/gaming-utstyr/gaming-mus/steelseries-rival-710-gaming-mus-sort?productList=notSet&position=118,komplett,gaming_mus
118,SteelSeries Rival 650 Traadlos Gaming Mus (sort),1399,,,50,"['USB', '12000', 'DPI', '7', 'programmerbare', 'knapper', 'truemove3+', 'RGB', 'lys', 'optisk', 'gaming', 'mus']",komplett.no/img/p/800/1081349.jpg,komplett.no/product/1081349/gaming/gaming-utstyr/gaming-mus/steelseries-rival-650-traadloes-gaming-mus-sort?productList=notSet&position=119,komplett,gaming_mus
119,Razer Viper Ultimate Traadlos Gaming Mus (sort),1249,,,50,"['20000', 'DPI', '2.4GHz', '8', 'programmerbare', 'knapper', '74g', '5G', 'optisk', 'sensor', '70t', 'batteri']",komplett.no/img/p/800/1145740.jpg,komplett.no/product/1145740/gaming/gaming-utstyr/gaming-mus/razer-viper-ultimate-traadloes-gaming-mus-sort?productList=notSet&position=120,komplett,gaming_mus
120,Cherry MC 3.1 Gaming Mus (sort),599,799.0,True,14,"['USB', '8000', 'DPI', 'RGB', '117g', '6', 'knapper']",komplett.no/img/p/800/1183788.jpg,komplett.no/product/1183788/gaming/gaming-utstyr/gaming-mus/cherry-mc-31-gaming-mus-sort?productList=notSet&position=121,komplett,gaming_mus
121,Trust GX T940 Xidon RGB Gaming Mus (sort),429,659.0,True,50,"['USB', '10000', 'DPI', '1.8m', 'kabel', '8', 'knapper']",komplett.no/img/p/800/1185641.jpg,komplett.no/product/1185641/gaming/gaming-utstyr/gaming-mus/trust-gx-t940-xidon-rgb-gaming-mus-sort?productList=notSet&position=122,komplett,gaming_mus
122,ROCCAT Kone AIMO Remastered Mus (hvit),599,,,50,"['USB', '16000', 'DPI', 'optisk', 'AIMO-belysning', 'RGB']",komplett.no/img/p/800/1137286.jpg,komplett.no/product/1137286/gaming/gaming-utstyr/gaming-mus/roccat-kone-aimo-remastered-mus-hvit?productList=notSet&position=123,komplett,gaming_mus
123,ROCCAT Burst Core Gaming Mus (hvit),339,,,50,"['USB', '8500', 'DPI', 'optisk', 'sensor']",komplett.no/img/p/800/1168558.jpg,komplett.no/product/1168558/gaming/gaming-utstyr/gaming-mus/roccat-burst-core-gaming-mus-hvit?productList=notSet&position=124,komplett,gaming_mus
124,ROCCAT Burst Pro Gaming Mus (hvit),639,,,50,"['USB', '16000', 'DPI', 'Owl-Eye', 'optisk', 'sensor', 'AIMO', 'RGB']",komplett.no/img/p/800/1168561.jpg,komplett.no/product/1168561/gaming/gaming-utstyr/gaming-mus/roccat-burst-pro-gaming-mus-hvit?productList=notSet&position=125,komplett,gaming_mus
125,ROCCAT Kone Pro Air Gaming Mus (sort),1099,,,50,"['USB-C', 'Bluetooth', '19000', 'DPI', 'WiFi', '75g', 'Roccat', 'Owl-Eye', 'sensor', 'RGB']",komplett.no/img/p/800/1187658.jpg,komplett.no/product/1187658/gaming/gaming-utstyr/gaming-mus/roccat-kone-pro-air-gaming-mus-sort?productList=notSet&position=126,komplett,gaming_mus
126,ROCCAT Kone Pro Gaming Mus (hvit),849,,,2,"['USB', '19000', 'DPI', '5', 'programmerbare', 'knapper', '66g', 'optisk', 'Roccat', 'Owl-Eye', 'RGB']",komplett.no/img/p/800/1187659.jpg,komplett.no/product/1187659/gaming/gaming-utstyr/gaming-mus/roccat-kone-pro-gaming-mus-hvit?productList=notSet&position=127,komplett,gaming_mus
127,HyperX Pulsefire Haste gamingmus (sort/rod),549,,,50,"['USB', '16000', 'DPI', '6', 'knapper', 'Ultralett', 'hex', 'shell-design', '59g', 'griptape', 'inkludert']",komplett.no/img/p/800/1200344.jpg,komplett.no/product/1200344/gaming/gaming-utstyr/gaming-mus/hyperx-pulsefire-haste-gamingmus-sortroed?productList=notSet&position=128,komplett,gaming_mus
128,ROCCAT Burst Core Gaming Mus (sort),339,,,30,"['USB', '8500', 'DPI', 'optisk', 'sensor']",komplett.no/img/p/800/1168557.jpg,komplett.no/product/1168557/gaming/gaming-utstyr/gaming-mus/roccat-burst-core-gaming-mus-sort?productList=notSet&position=129,komplett,gaming_mus
129,Razer Viper Mini Gaming Mus,368,,,0,"['USB', '6', 'programmerbare', 'knapper', '8500', 'DPI', '61g', 'optisk', 'sensor', 'gaming', 'mus']",komplett.no/img/p/800/1154703.jpg,komplett.no/product/1154703/gaming/gaming-utstyr/gaming-mus/razer-viper-mini-gaming-mus?productList=notSet&position=130,komplett,gaming_mus
130,Logitech G305 LIGHTSPEED Traadlos Gaming Mus (lilac),649,,,0,"['USB', '12000', 'DPI', 'Trådløs', '6', 'programmerbare', 'knapper', 'optisk', 'HERO', 'sensor']",komplett.no/img/p/800/1161536.jpg,komplett.no/product/1161536/gaming/gaming-utstyr/gaming-mus/logitech-g305-lightspeed-traadloes-gaming-mus-lilac?productList=notSet&position=131,komplett,gaming_mus
131,Trust GXT 165 Celox RGB Gaming Mus (sort),471,,,0,"['USB', '10000', 'DPI', '8', 'programmerbare', 'knapper', 'RGB', 'justerbare', 'vekter']",komplett.no/img/p/800/1170381.jpg,komplett.no/product/1170381/gaming/gaming-utstyr/gaming-mus/trust-gxt-165-celox-rgb-gaming-mus-sort?productList=notSet&position=132,komplett,gaming_mus
132,Razer Viper 8KHz Gaming Mus (sort),698,,,0,"['USB', '20000', 'DPI', 'optisk', 'sensor', '8', 'programmerbare', 'knapper', '8000hz', 'polling', 'rate', '71g']",komplett.no/img/p/800/1178089.jpg,komplett.no/product/1178089/gaming/gaming-utstyr/gaming-mus/razer-viper-8khz-gaming-mus-sort?productList=notSet&position=133,komplett,gaming_mus
