,name,price_now,price_before,sale,available,stats,image,link,site,category
64,Intel Core i5-11400F CPU,1890,,,0,"['Socket-LGA1200', '6-Core', '12-Thread', '2.6/4.4GHz', 'Rocket', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1180182.jpg,komplett.no/product/1180182/datautstyr/pc-komponenter/prosessorer/intel-core-i5-11400f-cpu?productList=notSet&position=65,komplett,prosessorer
65,Intel Core i5-10400 CPU Box,1999,,,0,"['Socket-LGA1200', '6-Core', '12-Thread', '2.9/4.3GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155684.jpg,komplett.no/product/1155684/datautstyr/pc-komponenter/prosessorer/intel-core-i5-10400-cpu-box?productList=notSet&position=66,komplett,prosessorer
66,Intel Core i5-10600K CPU,2999,,,0,"['Socket-LGA1200', '6-Core', '12-Thread', '4.1/4.8GHz', 'Comet', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1155669.jpg,komplett.no/product/1155669/datautstyr/pc-komponenter/prosessorer/intel-core-i5-10600k-cpu?productList=notSet&position=67,komplett,prosessorer
67,Intel Core i9-10980XE CPU,12990,,,0,"['Socket-2066', '18-Core', '36-Thread', '3.0/4.6GHz', '165W', '48', 'PCIe-lanes', 'uten', 'kjøler']",komplett.no/img/p/800/1141956.jpg,komplett.no/product/1141956/datautstyr/pc-komponenter/prosessorer/intel-core-i9-10980xe-cpu?productList=notSet&position=68,komplett,prosessorer
68,Intel Xeon W-2275 CPU Tray,14999,,,0,"['LGA2066', '14-Core', '28-Thread', '3.3/4.6GHz', '19.25MB', 'tray', 'without', 'cooler']",komplett.no/img/p/800/1146157.jpg,komplett.no/product/1146157/datautstyr/pc-komponenter/prosessorer/intel-xeon-w-2275-cpu-tray?productList=notSet&position=69,komplett,prosessorer
69,Intel Xeon W-2225 CPU Tray,6479,,,0,"['LGA2066', '4-Core', '8-Thread', '4.1/4.6GHz', '8.25M', 'tray', 'without', 'cooler']",komplett.no/img/p/800/1146158.jpg,komplett.no/product/1146158/datautstyr/pc-komponenter/prosessorer/intel-xeon-w-2225-cpu-tray?productList=notSet&position=70,komplett,prosessorer
70,Intel Xeon W-2265 CPU Tray,13779,,,0,"['LGA2066', '12-Core', '24-Thread', '3.5/4.6GHz', '19.25MB', 'tray', 'without', 'cooler']",komplett.no/img/p/800/1146159.jpg,komplett.no/product/1146159/datautstyr/pc-komponenter/prosessorer/intel-xeon-w-2265-cpu-tray?productList=notSet&position=71,komplett,prosessorer
71,Intel Xeon W-2245 CPU Tray,9299,,,0,"['LGA2066', '8-Core', '16-Thread', '3.9/4.5GHz', '16.5MB', 'tray', 'without', 'cooler']",komplett.no/img/p/800/1146162.jpg,komplett.no/product/1146162/datautstyr/pc-komponenter/prosessorer/intel-xeon-w-2245-cpu-tray?productList=notSet&position=72,komplett,prosessorer
72,Intel Xeon W-2235 CPU Tray,8099,,,0,"['LGA2066', '6-Core', '12-Thread', '3.8/4.6GHz', '8.25M', 'tray', 'without', 'cooler']",komplett.no/img/p/800/1146163.jpg,komplett.no/product/1146163/datautstyr/pc-komponenter/prosessorer/intel-xeon-w-2235-cpu-tray?productList=notSet&position=73,komplett,prosessorer
73,Intel Xeon W-2255 CPU Tray,11349,,,0,"['LGA2066', '10-Core', '20-Thread', '3.7/4.5GHz', '19.25MB', 'tray', 'without', 'cooler']",komplett.no/img/p/800/1146165.jpg,komplett.no/product/1146165/datautstyr/pc-komponenter/prosessorer/intel-xeon-w-2255-cpu-tray?productList=notSet&position=74,komplett,prosessorer
